"TripID","cone_ID","abs_SPL_2000dB","birdID","Sex","Trip_state","WindSp","relDir","abs_SPL_2000dBsc","pointID"
201301.1,0,68.449819103495,"201301_Interp","F","Travel",3.59811,12.80596,-0.172897972534458,"201301.1.525"
201301.1,1,68.7079679605844,"201301_Interp","F","Travel",4.586434,54.31263,-0.0537281762685226,"201301.1.538"
201301.1,0,69.5825062247762,"201301_Interp","F","Travel",4.586434,114.31263,0.349986749861913,"201301.1.538"
201301.1,0,67.8632400121071,"201301_Interp","F","Travel",4.586434,174.31263,-0.443681704070978,"201301.1.538"
201301.1,0,66.5970464675156,"201301_Interp","F","Travel",4.586434,125.68737,-1.02819727560403,"201301.1.538"
201301.1,0,66.0954133520929,"201301_Interp","F","Travel",4.586434,65.68737,-1.25976721877239,"201301.1.538"
201301.1,0,66.9851461947144,"201301_Interp","F","Travel",4.586434,5.68737,-0.849037987654401,"201301.1.538"
201301.1,1,68.0474290269656,"201301_Interp","F","Travel",4.361089,52.08026,-0.358654144303358,"201301.1.551"
201301.1,0,69.2898737712368,"201301_Interp","F","Travel",4.361089,112.08026,0.214898218917867,"201301.1.551"
201301.1,0,68.5223776842262,"201301_Interp","F","Travel",4.361089,172.08026,-0.139402603309996,"201301.1.551"
201301.1,0,66.4294599424421,"201301_Interp","F","Travel",4.361089,127.91974,-1.1055605933235,"201301.1.551"
201301.1,0,66.2622068715358,"201301_Interp","F","Travel",4.361089,67.91974,-1.18276997789906,"201301.1.551"
201301.1,0,66.0032570035137,"201301_Interp","F","Travel",4.361089,7.91974,-1.30230954651547,"201301.1.551"
201301.1,1,66.2544510588478,"201301_Interp","F","Travel",1.396012,46.86578,-1.18635030991496,"201301.1.628"
201301.1,0,67.525503113888,"201301_Interp","F","Travel",1.396012,106.86578,-0.599591894052259,"201301.1.628"
201301.1,0,66.8592404703543,"201301_Interp","F","Travel",1.396012,166.86578,-0.90716011025405,"201301.1.628"
201301.1,0,65.778683688534,"201301_Interp","F","Travel",1.396012,133.13422,-1.40597979512566,"201301.1.628"
