"segment_ID","segment_n","abs_SPL_2000dB","abs_SPL_2000","abs_SPL_2000_std","abs_SPL_2000dB_std","birdID","TripID","Sex","x_lon","y_lat","State","Dist_cro_shelf","WindSp","relDir","pointID"
0,4,71.3158672608431,0.0054156017189047,-0.716429325611028,-0.624760177900972,"201302_Interp","201302.1","M",57.69117,-54.9762999979066,"Travel",998.1988,14.14791,68.4528,"201302.1.806"
0,5,70.237159606983,0.00422450620190458,-1.1302156291706,-1.23232564434558,"201302_Interp","201302.1","M",57.69117,-54.9762999979066,"Travel",998.1988,14.14791,8.4528,"201302.1.806"
0,6,70.9552175805841,0.00498404264227277,-0.8663528477286,-0.827890553796208,"201302_Interp","201302.1","M",57.69117,-54.9762999979066,"Travel",998.1988,14.14791,51.5472,"201302.1.806"
1,1,72.3048435811785,0.00680055487617402,-0.738074418389828,-0.805978383014473,"201302_Interp","201302.1","M",56.53201,-54.4577799978245,"Travel",914.3233,16.70612,68.29402,"201302.1.820"
0,2,73.1975880477685,0.00835254446134358,0.0599141669328988,0.161045297238313,"201302_Interp","201302.1","M",56.53201,-54.4577799978245,"Travel",914.3233,16.70612,128.29402,"201302.1.820"
0,3,74.753342939776,0.0119507258918623,1.90999598250153,1.8462440047553,"201302_Interp","201302.1","M",56.53201,-54.4577799978245,"Travel",914.3233,16.70612,171.70598,"201302.1.820"
0,4,73.1578255887405,0.00827642054674877,0.0207734307467658,0.117974473610569,"201302_Interp","201302.1","M",56.53201,-54.4577799978245,"Travel",914.3233,16.70612,111.70598,"201302.1.820"
0,5,72.556112804163,0.00720561861583713,-0.529802247192248,-0.533802751758176,"201302_Interp","201302.1","M",56.53201,-54.4577799978245,"Travel",914.3233,16.70612,51.70598,"201302.1.820"
0,6,72.3237650003704,0.00683024829198288,-0.722806914599123,-0.785482640831489,"201302_Interp","201302.1","M",56.53201,-54.4577799978245,"Travel",914.3233,16.70612,8.29402,"201302.1.820"
1,1,71.7038858634892,0.00592172966914342,0.458003989525687,0.552175979237983,"201302_Interp","201302.1","M",56.29766,-51.9108199973476,"Travel",654.6496,21.77257,60.08878,"201302.1.845"
0,2,72.282863812567,0.00676622402039742,0.872056915895485,0.843372468344198,"201302_Interp","201302.1","M",56.29766,-51.9108199973476,"Travel",654.6496,21.77257,120.08878,"201302.1.845"
0,3,72.6522708872809,0.00736693910597587,1.1665856344463,1.02916545645204,"201302_Interp","201302.1","M",56.29766,-51.9108199973476,"Travel",654.6496,21.77257,179.91122,"201302.1.845"
0,4,70.567565272419,0.00455844289436154,-0.210411231655473,-0.0193355388531634,"201302_Interp","201302.1","M",56.29766,-51.9108199973476,"Travel",654.6496,21.77257,119.91122,"201302.1.845"
0,5,68.4636538571237,0.00280818281329261,-1.06855824874175,-1.07749607588288,"201302_Interp","201302.1","M",56.29766,-51.9108199973476,"Travel",654.6496,21.77257,59.91122,"201302.1.845"
0,6,67.9658178537931,0.00250404296713811,-1.21767705947025,-1.32788228929815,"201302_Interp","201302.1","M",56.29766,-51.9108199973476,"Travel",654.6496,21.77257,0.0887799999999999,"201302.1.845"
1,1,70.9192402985341,0.0049429250035118,0.529564876149078,0.59145501963771,"201302_Interp","201302.1","M",54.98199,-49.1787999966817,"Travel",354.3353,8.037963,103.1687,"201302.1.913"
0,2,70.9000539085745,0.0049211361684809,0.506192798368786,0.570282765032676,"201302_Interp","201302.1","M",54.98199,-49.1787999966817,"Travel",354.3353,8.037963,163.1687,"201302.1.913"
0,3,71.6293018065359,0.00582090045012136,1.47133667800261,1.37501060587547,"201302_Interp","201302.1","M",54.98199,-49.1787999966817,"Travel",354.3353,8.037963,136.8313,"201302.1.913"
0,4,69.4570925544554,0.00352995563197726,-0.986075129653617,-1.02203060078685,"201302_Interp","201302.1","M",54.98199,-49.1787999966817,"Travel",354.3353,8.037963,76.8313,"201302.1.913"
0,5,69.3813426765324,0.00346891979786735,-1.05154601234095,-1.10562088040982,"201302_Interp","201302.1","M",54.98199,-49.1787999966817,"Travel",354.3353,8.037963,16.8313,"201302.1.913"
0,6,70.0125357532424,0.0040115625348096,-0.469473210525909,-0.409096909349221,"201302_Interp","201302.1","M",54.98199,-49.1787999966817,"Travel",354.3353,8.037963,43.1687,"201302.1.913"
1,1,70.1963542932465,0.00418499959839037,-0.0388718117498725,0.0774692040024018,"201302_Interp","201302.1","M",53.16281,-48.6247499965254,"Travel",226.5128,9.815056,68.41033,"201302.1.933"
0,2,71.2105259179414,0.00528582259567897,0.87015461635484,0.922049344860518,"201302_Interp","201302.1","M",53.16281,-48.6247499965254,"Travel",226.5128,9.815056,128.41033,"201302.1.933"
0,3,71.8120007178939,0.00607099762698791,1.51852847473695,1.42294451772562,"201302_Interp","201302.1","M",53.16281,-48.6247499965254,"Travel",226.5128,9.815056,171.58967,"201302.1.933"
0,4,69.5213802329011,0.00358259746791813,-0.536317321422742,-0.484634559385325,"201302_Interp","201302.1","M",53.16281,-48.6247499965254,"Travel",226.5128,9.815056,111.58967,"201302.1.933"
0,5,68.8709178468971,0.00308426564243171,-0.947824712209986,-1.02632553181753,"201302_Interp","201302.1","M",53.16281,-48.6247499965254,"Travel",226.5128,9.815056,51.58967,"201302.1.933"
