"","X.5","ID","step","angle","X.4","X.3","X.2","X.1","X","BirdId","TripID","Ring","Sex","Year","DateTime","DistTrav","WindU","WindV","WindSp","WindDir","SpeedKmH","Flying","Bearing","Dev.wind","Dev.wind2","Wind_sp_f","LoD","Dist_cro_shelf","x","y","State","Longitude","Latitude","Dist_col","max_dist"
"6476",93472,201377.1,10.4971866103788,-0.233293955353259,170646,170646,76651,170824,170824,"201377","201377.1","BS25140","M",2013,2013-01-25 01:28:18,10.50007,5.420235,-10.72837,12.01986,153.196,42.00029,"Yes",48.79665,104.3993,104.3993,-2.989082,"L",67.75857,48.61426,-45.45483,"Travel",48.61426,-45.45483,265.78789011928,267.253789904224
"6477",93473,201377.1,12.9117302345132,0.00753646242142464,170647,170647,76700,170825,170825,"201377","201377.1","BS25140","M",2013,2013-01-25 01:43:18,12.91485,5.676673,-10.61899,12.04108,151.872,51.65939,"Yes",48.36696,103.5051,103.5051,-2.811972,"L",63.94131,48.71512,-45.39257,"Travel",48.71512,-45.39257,261.650955978851,267.253789904224
"6478",93474,201377.1,13.1799717712224,-0.0187921035932505,170648,170648,76701,170826,170826,"201377","201377.1","BS25140","M",2013,2013-01-25 01:58:18,13.1834,5.676673,-10.61899,12.04108,151.872,52.73361,"Yes",49.44452,102.4275,102.4275,-2.591295,"L",61.42596,48.83819,-45.31532,"Travel",48.83819,-45.31532,257.135461847125,267.253789904224
"6479",93475,201377.1,8.8660501751045,0.392185292691095,170649,170649,76702,170827,170827,"201377","201377.1","BS25140","M",2013,2013-01-25 02:13:18,8.869072,5.676673,-10.61899,12.04108,151.872,35.47629,"Yes",26.97153,124.9005,124.9005,-6.889342,"L",60.91845,48.96572,-45.23814,"Travel",48.96572,-45.23814,252.866457976739,267.253789904224
"6480",93476,201377.1,5.55077704168064,0.856451921073141,170650,170650,76703,170828,170828,"201377","201377.1","BS25140","M",2013,2013-01-25 02:28:18,5.551153,4.862171,-10.44781,11.52378,155.0438,22.20461,"Yes",-22.0953,177.1391,177.1391,-11.50941,"L",65.26236,49.01687,-45.16703,"Search",49.01687,-45.16703,253.773149123027,267.253789904224
"6481",93477,201377.1,7.00473608288912,0.443360887466808,170651,170651,76752,170829,170829,"201377","201377.1","BS25140","M",2013,2013-01-25 02:43:18,7.005337,6.171481,-9.472904,11.30589,146.9163,28.02135,"Yes",-47.50462,-165.5791,165.5791,-10.94967,"L",70.76009,48.99033,-45.12075,"Search",48.99033,-45.12075,258.385982809792,267.253789904224
"6482",93478,201377.1,10.2016033861434,-1.30067939563905,170652,170652,76753,170830,170830,"201377","201377.1","BS25140","M",2013,2013-01-25 02:58:18,10.20533,6.782707,-9.171779,11.40731,143.5164,40.82133,"Yes",27.02371,116.4927,116.4927,-5.088606,"L",77.47476,48.92474,-45.07815,"Search",48.92474,-45.07815,265.320846769899,267.253789904224
"6483",93479,201377.1,13.9185934010752,-0.517186082680334,170653,170653,76754,170831,170831,"201377","201377.1","BS25140","M",2013,2013-01-25 03:13:18,13.92234,6.782707,-9.171779,11.40731,143.5164,55.68938,"Yes",56.65469,86.86167,86.86167,0.6245134,"L",83.26249,48.98352,-44.99636,"Search",48.98352,-44.99636,266.889464874742,267.253789904224
"6484",93480,201377.1,13.8380364280936,-0.307635027360067,170654,170654,76755,170832,170832,"201377","201377.1","BS25140","M",2013,2013-01-25 03:28:18,13.84102,6.171481,-9.472904,11.30589,146.9163,55.36409,"Yes",74.28173,72.63452,72.63452,3.374421,"L",86.21301,49.1308,-44.92742,"Travel",49.1308,-44.92742,262.517073510915,267.253789904224
"6485",93481,201377.1,11.3063770543149,-0.179149426915765,170655,170655,76804,170833,170833,"201377","201377.1","BS25140","M",2013,2013-01-25 03:43:18,11.30803,5.818327,-8.857885,10.59788,146.701,45.23214,"Yes",84.54845,62.15252,62.15252,4.950476,"L",86.96301,49.29943,-44.89356,"Travel",49.29943,-44.89356,254.912697884448,267.253789904224
"6486",93482,201377.1,11.2946964476995,-2.3370816386817,170656,170656,76805,170834,170834,"201377","201377.1","BS25140","M",2013,2013-01-25 03:58:18,11.29766,5.818327,-8.857885,10.59788,146.701,45.19064,"Yes",-141.5499,-71.74916,71.74916,3.319019,"L",82.64314,49.44189,-44.8838,"Search",49.44189,-44.8838,247.423996377612,267.253789904224
"6487",93483,201377.1,5.56242025605655,-0.0215430588660908,170657,170657,76806,170835,170835,"201377","201377.1","BS25140","M",2013,2013-01-25 04:13:18,5.564354,5.818327,-8.857885,10.59788,146.701,22.25742,"Yes",-140.3108,-72.98818,72.98818,3.100611,"L",78.72866,49.35287,-44.96336,"Search",49.35287,-44.96336,246.601329009679,267.253789904224
"6488",93484,201377.1,0.161087501483349,2.208192784177,170658,170658,76807,170836,170836,"201377","201377.1","BS25140","M",2013,2013-01-25 04:28:18,0.1610467,5.818327,-8.857885,10.59788,146.701,0.644187,"No",93.06918,53.63179,53.63179,6.284248,"L",74.94253,49.30782,-45.00187,"Search",49.30782,-45.00187,246.499296984656,267.253789904224
"6489",93485,201377.1,0.143355796665069,-0.749954190237381,170659,170659,76856,170837,170837,"201377","201377.1","BS25140","M",2013,2013-01-25 04:43:18,0.1435496,6.334459,-8.592196,10.67479,143.6011,0.5741986,"No",135.9919,7.609232,7.609232,10.58079,"L",74.90866,49.30986,-45.00195,"Search",49.30986,-45.00195,246.370623408343,267.253789904224
"6490",93486,201377.1,0.731265272993048,-1.19598579716967,170660,170660,76857,170838,170838,"201377","201377.1","BS25140","M",2013,2013-01-25 04:58:18,0.7314642,6.334459,-8.592196,10.67479,143.6011,2.925857,"No",-155.3541,-61.04479,61.04479,5.167942,"L",74.79104,49.31112,-45.00288,"Search",49.31112,-45.00288,246.228086137673,267.253789904224
"6491",93487,201377.1,12.4676735070315,-0.181757545021199,170661,170661,76858,170839,170839,"201377","201377.1","BS25140","M",2013,2013-01-25 05:13:18,12.47088,6.334459,-8.592196,10.67479,143.6011,49.88352,"Yes",-144.9261,-71.47281,71.47281,3.391966,"L",74.18128,49.30725,-45.00886,"Search",49.30725,-45.00886,246.033982711688,267.253789904224
"6492",93488,201377.1,4.46124288922545,-0.182316883878029,170662,170662,76859,170840,170840,"201377","201377.1","BS25140","M",2013,2013-01-25 05:28:18,4.462906,6.879005,-8.376601,10.8392,140.6066,17.85163,"Yes",-134.4807,-84.91274,84.91274,0.961142,"L",65.8066,49.21623,-45.10064,"Search",49.21623,-45.10064,245.283576466482,267.253789904224
"6493",93489,201377.1,1.39149840704037,0.03969230898391,170663,170663,76910,170841,170841,"201377","201377.1","BS25140","M",2013,2013-01-25 05:43:18,1.391545,6.115065,-7.217936,9.460053,139.7286,5.566179,"No",-136.7561,-83.51527,83.51527,1.068404,"L",63.83753,49.17577,-45.12876,"Search",49.17577,-45.12876,245.973348999116,267.253789904224
"6494",93490,201377.1,0.201634056330428,1.7285050571739,170664,170664,76911,170842,170842,"201377","201377.1","BS25140","M",2013,2013-01-25 05:58:18,0.201519,6.115065,-7.217936,9.460053,139.7286,0.806076,"No",124.2155,15.51308,15.51308,9.115418,"L",63.20491,49.16365,-45.13788,"Search",49.16365,-45.13788,246.149361569267,267.253789904224
"6495",93491,201377.1,0.221951345370544,0.146302953295268,170665,170665,76912,170843,170843,"201377","201377.1","BS25140","M",2013,2013-01-25 06:13:18,0.2217601,6.115065,-7.217936,9.460053,139.7286,0.8870404,"No",115.8622,23.86643,23.86643,8.651135,"L",63.04062,49.16577,-45.1389,"Rest",49.16577,-45.1389,245.947908629533,267.253789904224
"6496",93492,201377.1,0.229767381906439,0.0163977544426487,170666,170666,76913,170844,170844,"201377","201377.1","BS25140","M",2013,2013-01-25 06:28:18,0.2304471,6.115065,-7.217936,9.460053,139.7286,0.9217886,"No",114.9851,24.74347,24.74347,8.591534,"L",62.88088,49.16831,-45.13977,"Rest",49.16831,-45.13977,245.729438607044,267.253789904224
"6497",93493,201377.1,0.249203939324788,-0.00315230707022716,170667,170667,76966,170845,170845,"201377","201377.1","BS25140","M",2013,2013-01-25 06:43:18,0.2489808,4.95252,-8.458943,9.802101,149.652,0.9959232,"No",115.0898,34.56218,34.56218,8.072138,"L",62.71855,49.17096,-45.14064,"Rest",49.17096,-45.14064,245.503965139012,267.253789904224
"6498",93494,201377.1,0.265228758918306,-0.153634619837364,170668,170668,76967,170846,170846,"201377","201377.1","BS25140","M",2013,2013-01-25 06:58:18,0.2653934,4.95252,-8.458943,9.802101,149.652,1.061574,"No",123.7497,25.90228,25.90228,8.817386,"L",62.54241,49.17383,-45.14159,"Rest",49.17383,-45.14159,245.259277258039,267.253789904224
"6499",93495,201377.1,0.288812979467591,-0.21206981265231,170669,170669,76968,170847,170847,"201377","201377.1","BS25140","M",2013,2013-01-25 07:13:18,0.2882733,4.95252,-8.458943,9.802101,149.652,1.153093,"No",136.0322,13.61977,13.61977,9.526464,"L",62.32877,49.17663,-45.14292,"Rest",49.17663,-45.14292,244.994339055847,267.253789904224
"6500",93496,201377.1,0.297148169821395,-0.00867424799259621,170670,170670,76969,170848,170848,"201377","201377.1","BS25140","M",2013,2013-01-25 07:28:18,0.2977561,4.95252,-8.458943,9.802101,149.652,1.191025,"No",136.5909,13.06114,13.06114,9.548515,"L",62.06544,49.17918,-45.14479,"Rest",49.17918,-45.14479,244.710216915145,267.253789904224
"6501",93497,201377.1,0.862956932416129,0.254044782723977,170671,170671,77022,170849,170849,"201377","201377.1","BS25140","M",2013,2013-01-25 07:43:18,0.8625363,5.507531,-9.031379,10.57822,148.6243,3.450145,"No",121.9062,26.71804,26.71804,9.44878,"L",61.79369,49.18178,-45.14673,"Search",49.18178,-45.14673,244.418375564272,267.253789904224
"6502",93498,201377.1,4.49245275564217,0.266441408961913,170672,170672,77023,170850,170850,"201377","201377.1","BS25140","M",2013,2013-01-25 07:58:18,4.49304,5.507531,-9.031379,10.57822,148.6243,17.97216,"Yes",106.7035,41.92074,41.92074,7.870932,"L",61.12036,49.19109,-45.15084,"Search",49.19109,-45.15084,243.557810076057,267.253789904224
"6503",93499,201377.1,13.7050791005602,0.349140058589115,170673,170673,77024,170851,170851,"201377","201377.1","BS25140","M",2013,2013-01-25 08:13:18,13.70589,5.507531,-9.031379,10.57822,148.6243,54.82357,"Yes",86.68846,61.93579,61.93579,4.976636,"L",58.54967,49.24582,-45.16244,"Travel",49.24582,-45.16244,239.319944855857,267.253789904224
"6504",93500,201377.1,14.221739181014,0.00408329124614396,170674,170674,77025,170852,170852,"201377","201377.1","BS25140","M",2013,2013-01-25 08:28:18,14.22327,4.834185,-9.550456,10.70423,153.1527,56.89309,"Yes",86.45734,66.69535,66.69535,4.234809,"L",57.01526,49.41982,-45.15519,"Travel",49.41982,-45.15519,228.905563863804,267.253789904224
"6505",93501,201377.1,15.9866212145128,0.00767279225637883,170675,170675,77078,170853,170853,"201377","201377.1","BS25140","M",2013,2013-01-25 08:43:18,15.98876,6.998177,-9.310658,11.64744,143.0704,63.95504,"Yes",86.01798,57.05237,57.05237,6.334719,"L",51.55525,49.60031,-45.14714,"Travel",49.60031,-45.14714,218.499027921018,267.253789904224
"6506",93502,201377.1,15.9877522255094,0.0025740871741691,170676,170676,77079,170854,170854,"201377","201377.1","BS25140","M",2013,2013-01-25 08:58:18,15.98876,6.998177,-9.310658,11.64744,143.0704,63.95504,"Yes",85.87191,57.19844,57.19844,6.30978,"L",44.17396,49.80306,-45.13697,"Travel",49.80306,-45.13697,207.402899093045,267.253789904224
"6507",93503,201377.1,10.5447737233459,-0.809299341703007,170677,170677,77080,170855,170855,"201377","201377.1","BS25140","M",2013,2013-01-25 09:13:18,10.54488,6.115664,-9.808681,11.55905,148.0567,42.1795,"Yes",132.237,15.81967,15.81967,11.12124,"L",40.56537,50.00575,-45.12643,"Search",50.00575,-45.12643,196.976041294888,267.253789904224
"6508",93504,201377.1,10.5387945451833,-0.0186113469393131,170678,170678,77081,170856,170856,"201377","201377.1","BS25140","M",2013,2013-01-25 09:28:18,10.53868,6.137589,-8.443104,10.4382,143.9853,42.15471,"Yes",133.3079,10.67733,10.67733,10.25747,"L",32.8886,50.10509,-45.19017,"Search",50.10509,-45.19017,186.464434840821,267.253789904224
"6509",93505,201377.1,11.8650407544866,1.19950828085122,170679,170679,77130,170857,170857,"201377","201377.1","BS25140","M",2013,2013-01-25 09:43:18,11.86675,9.157186,-7.543384,11.86409,129.4806,47.467,"Yes",64.57978,64.90078,64.90078,5.032595,"L",26.20217,50.20279,-45.25517,"Search",50.20279,-45.25517,175.946545087886,267.253789904224
"6510",93506,201377.1,7.3875207454784,-0.716416162698543,170680,170680,77131,170858,170858,"201377","201377.1","BS25140","M",2013,2013-01-25 09:58:18,7.387277,9.157186,-7.543384,11.86409,129.4806,29.54911,"Yes",105.6242,23.8564,23.8564,10.85045,"L",32.90572,50.3392,-45.20926,"Search",50.3392,-45.20926,172.745666028318,267.253789904224
"6511",93507,201377.1,7.35591087323674,-0.281734098114149,170681,170681,77132,170859,170859,"201377","201377.1","BS25140","M",2013,2013-01-25 10:13:18,7.35664,9.157186,-7.543384,11.86409,129.4806,29.42656,"Yes",121.7706,7.709982,7.709982,11.75684,"L",33.1773,50.42979,-45.22713,"Search",50.42979,-45.22713,166.752377916397,267.253789904224
"6512",93508,201377.1,18.374207490193,-1.13445049297507,170682,170682,77133,170860,170860,"201377","201377.1","BS25140","M",2013,2013-01-25 10:28:18,18.37474,8.896845,-8.776788,12.49743,134.6108,73.49894,"Yes",-173.2318,-52.15739,52.15739,7.667107,"L",32.81079,50.50947,-45.26195,"Search",50.50947,-45.26195,159.872099756603,267.253789904224
"6513",93509,201377.1,14.8689133111079,0.0520762426454361,170683,170683,77182,170861,170861,"201377","201377.1","BS25140","M",2013,2013-01-25 10:43:18,14.87047,11.28246,-3.237139,11.73767,106.0091,59.48188,"Yes",-176.2138,-77.77705,77.77705,2.485057,"L",16.86283,50.4818,-45.42612,"Travel",50.4818,-45.42612,147.161284499509,267.253789904224
"6514",93510,201377.1,13.3973653791573,0.123539546869305,170684,170684,77183,170862,170862,"201377","201377.1","BS25140","M",2013,2013-01-25 10:58:18,13.39762,9.599191,-2.802968,10.00005,106.2778,53.59049,"Yes",176.7048,-70.42696,70.42696,3.350101,"L",2.810852,50.46923,-45.55961,"Travel",50.46923,-45.55961,137.206736189521,267.253789904224
"6515",93511,201377.1,13.5280674895939,0.0975488278301064,170685,170685,77184,170863,170863,"201377","201377.1","BS25140","M",2013,2013-01-25 11:13:18,13.52819,9.599191,-2.802968,10.00005,106.2778,54.11277,"Yes",171.118,-64.84016,64.84016,4.251473,"L",1.976666,50.47911,-45.67995,"Travel",50.47911,-45.67995,127.766579050449,267.253789904224
"6516",93512,201377.1,16.7592993353049,0.396223009812202,170686,170686,77185,170864,170864,"201377","201377.1","BS25140","M",2013,2013-01-25 11:28:18,16.76002,7.666614,-3.04087,8.247658,111.6352,67.04007,"Yes",148.4156,-36.78049,36.78049,6.60584,"L",15.10665,50.50598,-45.8002,"Travel",50.50598,-45.8002,118.017143155497,267.253789904224
"6517",93513,201377.1,14.3856450544378,-0.149798936733404,170687,170687,77234,170865,170865,"201377","201377.1","BS25140","M",2013,2013-01-25 11:43:18,14.38532,10.47927,-1.770089,10.62771,99.58753,57.5413,"Yes",156.9973,-57.40975,57.40975,5.724379,"L",28.47507,50.61915,-45.92859,"Travel",50.61915,-45.92859,102.867126351484,267.253789904224
"6518",93514,201377.1,12.2729035735446,-0.231012816291287,170688,170688,77235,170866,170866,"201377","201377.1","BS25140","M",2013,2013-01-25 11:58:18,12.27354,10.47927,-1.770089,10.62771,99.58753,49.09414,"Yes",170.2347,-70.64713,70.64713,3.521867,"L",16.0377,50.69178,-46.0477,"Travel",50.69178,-46.0477,91.604836774416,267.253789904224
"6519",93515,201377.1,12.461192515329,-0.123289759527662,170689,170689,77236,170867,170867,"201377","201377.1","BS25140","M",2013,2013-01-25 12:13:18,12.46146,9.948346,-1.845187,10.11802,100.5076,49.84582,"Yes",177.2975,-76.78983,76.78983,2.312207,"L",4.619076,50.71873,-46.15651,"Travel",50.71873,-46.15651,85.063641115195,267.253789904224
"6520",93516,201377.1,13.3033886277974,-0.0251256780596077,170690,170690,77237,170868,170868,"201377","201377.1","BS25140","M",2013,2013-01-25 12:28:18,13.30364,9.948346,-1.845187,10.11802,100.5076,53.21455,"Yes",178.7392,-78.23156,78.23156,2.063639,"L",5.65351,50.72635,-46.26849,"Travel",50.72635,-46.26849,81.2905057214694,267.253789904224
"6521",93517,201377.1,14.5123974978751,0.188987759249972,170691,170691,77288,170869,170869,"201377","201377.1","BS25140","M",2013,2013-01-25 12:43:18,14.51289,11.09976,-3.134276,11.53379,105.7683,58.05154,"Yes",167.9075,-62.13927,62.13927,5.390017,"L",10.76506,50.73016,-46.38814,"Travel",50.73016,-46.38814,79.5922931287805,267.253789904224
"6522",93518,201377.1,16.6722949144335,1.24689955333496,170692,170692,77289,170870,170870,"201377","201377.1","BS25140","M",2013,2013-01-25 12:58:18,16.67229,11.09976,-3.134276,11.53379,105.7683,66.68917,"Yes",96.46774,9.300528,9.300528,11.38217,"L",8.78999,50.76977,-46.51579,"Search",50.76977,-46.51579,77.5296305732889,267.253789904224
"6523",93519,201377.1,1.77365806925446,-0.132254767394575,170693,170693,77290,170871,170871,"201377","201377.1","BS25140","M",2013,2013-01-25 13:13:18,1.773234,11.04324,-2.248619,11.26985,101.5092,7.092937,"No",104.0522,-2.542997,2.542997,11.25875,"L",0.8346399,50.98571,-46.53248,"Search",50.98571,-46.53248,61.6707083220343,267.253789904224
"6524",93520,201377.1,0.559712230969292,0.477557453901878,170694,170694,77291,170872,170872,"201377","201377.1","BS25140","M",2013,2013-01-25 13:28:18,0.5597849,11.04324,-2.248619,11.26985,101.5092,2.23914,"No",76.65856,24.85063,24.85063,10.22633,"L",1.533648,51.00814,-46.53635,"Search",51.00814,-46.53635,60.1074998233825,267.253789904224
"6525",93521,201377.1,0.844685612969841,0.406222007902279,170695,170695,77346,170873,170873,"201377","201377.1","BS25140","M",2013,2013-01-25 13:43:18,0.8449966,13.48699,-4.082223,14.09126,106.8399,3.379986,"No",53.44082,53.39911,53.39911,8.401732,"L",1.801427,51.01524,-46.53519,"Search",51.01524,-46.53519,59.5487428361946,267.253789904224
"6526",93522,201377.1,0.546949162653276,-0.587860435824595,170696,170696,77347,170874,170874,"201377","201377.1","BS25140","M",2013,2013-01-25 13:58:18,0.5469133,13.48699,-4.082223,14.09126,106.8399,2.187653,"No",87.06363,19.77631,19.77631,13.26016,"L",2.390508,51.02408,-46.53066,"Search",51.02408,-46.53066,58.7686398026289,267.253789904224
"6527",93523,201377.1,0.524860591515571,-0.195350890559086,170697,170697,77348,170875,170875,"201377","201377.1","BS25140","M",2013,2013-01-25 14:13:18,0.5251033,13.48699,-4.082223,14.09126,106.8399,2.100413,"No",98.35152,8.488421,8.488421,13.9369,"L",2.817573,51.0312,-46.53041,"Search",51.0312,-46.53041,58.2330149167178,267.253789904224
"6528",93524,201377.1,0.532750261117893,0.0609608955065916,170698,170698,77349,170876,170876,"201377","201377.1","BS25140","M",2013,2013-01-25 14:28:18,0.5324717,13.48699,-4.082223,14.09126,106.8399,2.129887,"No",94.78906,12.05087,12.05087,13.78072,"L",3.09558,51.03797,-46.53109,"Search",51.03797,-46.53109,57.7491829125572,267.253789904224
"6529",93525,201377.1,1.56447449738157,1.05866830425056,170699,170699,77406,170877,170877,"201377","201377.1","BS25140","M",2013,2013-01-25 14:43:18,1.564727,14.42942,-4.331767,15.0656,106.71,6.258906,"No",34.13607,72.57389,72.57389,4.51178,"L",3.459929,51.04489,-46.53149,"Search",51.04489,-46.53149,57.2471231890984,267.253789904224
"6530",93526,201377.1,3.4322202424031,0.18913780551025,170700,170700,77407,170878,170878,"201377","201377.1","BS25140","M",2013,2013-01-25 14:58:18,3.432396,14.42942,-4.331767,15.0656,106.71,13.72958,"Yes",23.28324,83.42672,83.42672,1.724618,"L",4.895103,51.05633,-46.51984,"Search",51.05633,-46.51984,56.082590745324,267.253789904224
"6531",93527,201377.1,0.522067503655014,-1.16211649689156,170701,170701,77408,170879,170879,"201377","201377.1","BS25140","M",2013,2013-01-25 15:13:18,0.5223387,14.42942,-4.331767,15.0656,106.71,2.089355,"No",89.86348,16.84648,16.84648,14.41905,"L",7.345959,51.07401,-46.49148,"Search",51.07401,-46.49148,54.0979295816337,267.253789904224
"6532",93528,201377.1,0.575420958908282,0.139361054890445,170702,170702,77409,170880,170880,"201377","201377.1","BS25140","M",2013,2013-01-25 15:28:18,0.5752822,14.42942,-4.331767,15.0656,106.71,2.301129,"No",81.89947,24.81049,24.81049,13.67505,"L",7.790176,51.08081,-46.49147,"Search",51.08081,-46.49147,53.5855377020526,267.253789904224
"6533",93529,201377.1,0.701455448701701,0.807742974355629,170703,170703,77466,170881,170881,"201377","201377.1","BS25140","M",2013,2013-01-25 15:43:18,0.7014293,13.37811,-5.29029,14.38614,111.576,2.805717,"No",35.62979,75.94621,75.94621,3.493425,"L",8.323782,51.08823,-46.49074,"Search",51.08823,-46.49074,53.0116574459194,267.253789904224
"6534",93530,201377.1,2.71832154579713,1.21537598062276,170704,170704,77467,170882,170882,"201377","201377.1","BS25140","M",2013,2013-01-25 15:58:18,2.718408,13.37811,-5.29029,14.38614,111.576,10.87363,"Yes",-34.02166,145.5977,145.5977,-11.86987,"L",8.963021,51.09355,-46.48561,"Search",51.09355,-46.48561,52.5068464996326,267.253789904224
"6535",93531,201377.1,11.08109122833,-0.851458608713862,170705,170705,77468,170883,170883,"201377","201377.1","BS25140","M",2013,2013-01-25 16:13:18,11.08124,13.18183,-5.445704,14.26241,112.4466,44.32497,"Yes",14.76556,97.68104,97.68104,-1.906289,"L",9.062537,51.07375,-46.46534,"Search",51.07375,-46.46534,53.6587379874396,267.253789904224
"6536",93532,201377.1,8.80037846899848,-0.00438679678806687,170706,170706,77469,170884,170884,"201377","201377.1","BS25140","M",2013,2013-01-25 16:28:18,8.799716,13.37811,-5.29029,14.38614,111.576,35.19886,"Yes",15.01731,96.55869,96.55869,-1.643198,"L",13.33519,51.11045,-46.36894,"Search",51.11045,-46.36894,50.510653749591,267.253789904224
"6537",93533,201377.1,3.46055565559822,-0.032688261085926,170707,170707,77526,170885,170885,"201377","201377.1","BS25140","M",2013,2013-01-25 16:43:18,3.461483,14.34874,-5.819954,15.48412,112.0778,13.84593,"Yes",16.88321,95.19463,95.19463,-1.401921,"L",14.24792,51.14004,-46.29247,"Search",51.14004,-46.29247,49.6191536585576,267.253789904224
"6538",93534,201377.1,0.275208468580403,-0.713735564708197,170708,170708,77527,170886,170886,"201377","201377.1","BS25140","M",2013,2013-01-25 16:58:18,0.2754057,14.34874,-5.819954,15.48412,112.0778,1.101623,"No",57.78991,54.28793,54.28793,9.038274,"D",15.78262,51.15308,-46.26268,"Search",51.15308,-46.26268,49.5798673250323,267.253789904224
"6539",93535,201377.1,0.311704026226636,0.0535987706251712,170709,170709,77528,170887,170887,"201377","201377.1","BS25140","M",2013,2013-01-25 17:13:18,0.3111191,14.34874,-5.819954,15.48412,112.0778,1.244476,"No",54.71377,57.36408,57.36408,8.350571,"D",16.03465,51.1561,-46.26136,"Rest",51.1561,-46.26136,49.4053365643755,267.253789904224
"6540",93536,201377.1,0.405559856568208,0.150315449977049,170710,170710,77529,170888,170888,"201377","201377.1","BS25140","M",2013,2013-01-25 17:28:18,0.4056203,14.34874,-5.819954,15.48412,112.0778,1.622481,"No",46.0829,65.99494,65.99494,6.29921,"D",16.31411,51.1594,-46.25974,"Rest",51.1594,-46.25974,49.2219984647529,267.253789904224
"6541",93537,201377.1,0.523281248261842,0.101079307273401,170711,170711,77586,170889,170889,"201377","201377.1","BS25140","M",2013,2013-01-25 17:43:18,0.5228397,16.49846,-3.191295,16.80427,100.9475,2.091359,"No",40.37322,60.5743,60.5743,8.255844,"D",16.64954,51.16319,-46.25721,"Rest",51.16319,-46.25721,49.037388071373,267.253789904224
"6542",93538,201377.1,0.39601511795436,-0.147007705360649,170712,170712,77587,170890,170890,"201377","201377.1","BS25140","M",2013,2013-01-25 17:58:18,0.396789,16.49846,-3.191295,16.80427,100.9475,1.587156,"No",48.70824,52.23927,52.23927,10.29035,"D",17.05616,51.16758,-46.25362,"Rest",51.16758,-46.25362,48.8515527817376,267.253789904224
"6543",93539,201377.1,0.423692470346803,-0.00843259783217385,170713,170713,77588,170891,170891,"201377","201377.1","BS25140","M",2013,2013-01-25 18:13:18,0.4235008,16.49846,-3.191295,16.80427,100.9475,1.694003,"No",49.20898,51.73854,51.73854,10.40606,"D",17.20455,51.17144,-46.25127,"Rest",51.17144,-46.25127,48.661233521099,267.253789904224
"6544",93540,201377.1,0.410928471896996,-0.0643500123814364,170714,170714,77589,170892,170892,"201377","201377.1","BS25140","M",2013,2013-01-25 18:28:18,0.4111546,16.49846,-3.191295,16.80427,100.9475,1.644618,"No",52.89336,48.05416,48.05416,11.23244,"D",17.10777,51.1756,-46.24878,"Rest",51.1756,-46.24878,48.457208549755,267.253789904224
"6545",93541,201377.1,0.454317141989158,-0.0439108291473675,170715,170715,77646,170893,170893,"201377","201377.1","BS25140","M",2013,2013-01-25 18:43:18,0.4533889,16.7078,1.379066,16.76462,85.28149,1.813555,"No",55.45849,29.823,29.823,14.54441,"D",17.04957,51.17985,-46.24655,"Rest",51.17985,-46.24655,48.2391785180717,267.253789904224
"6546",93542,201377.1,0.692444860413987,0.372486893660625,170716,170716,77647,170894,170894,"201377","201377.1","BS25140","M",2013,2013-01-25 18:58:18,0.6928387,16.7078,1.379066,16.76462,85.28149,2.771355,"No",34.11295,51.16854,51.16854,10.51195,"D",17.01647,51.1847,-46.24423,"Rest",51.1847,-46.24423,47.9842774840914,267.253789904224
"6547",93543,201377.1,0.497209903668106,-0.139726833136798,170717,170717,77648,170895,170895,"201377","201377.1","BS25140","M",2013,2013-01-25 19:13:18,0.4968687,16.7078,1.379066,16.76462,85.28149,1.987475,"No",42.04737,43.23412,43.23412,12.21405,"D",16.73817,51.18973,-46.23907,"Rest",51.18973,-46.23907,47.8380019374859,267.253789904224
"6548",93544,201377.1,0.613858024573049,0.131892630722042,170718,170718,77649,170896,170896,"201377","201377.1","BS25140","M",2013,2013-01-25 19:28:18,0.6145052,16.7078,1.379066,16.76462,85.28149,2.458021,"No",34.48336,50.79813,50.79813,10.59616,"D",16.61981,51.19405,-46.23575,"Rest",51.19405,-46.23575,47.6719682943434,267.253789904224
"6549",93545,201377.1,0.485323071880713,-0.0865217923744829,170719,170719,77706,170897,170897,"201377","201377.1","BS25140","M",2013,2013-01-25 19:43:18,0.4851889,15.14112,1.828542,15.25113,83.11393,1.940756,"No",39.51629,43.59764,43.59764,11.04487,"D",16.41492,51.19856,-46.2312,"Rest",51.19856,-46.2312,47.5514748554012,267.253789904224
"6550",93546,201377.1,0.540751100581286,0.124537340721722,170720,170720,77707,170898,170898,"201377","201377.1","BS25140","M",2013,2013-01-25 19:58:18,0.5407226,15.14112,1.828542,15.25113,83.11393,2.162891,"No",32.37748,50.73645,50.73645,9.652264,"D",16.30824,51.20256,-46.22783,"Rest",51.20256,-46.22783,47.4207197429377,267.253789904224
"6551",93547,201377.1,0.642235599324429,-0.0195493573305972,170721,170721,77708,170899,170899,"201377","201377.1","BS25140","M",2013,2013-01-25 20:13:18,0.6418357,15.14112,1.828542,15.25113,83.11393,2.567343,"No",33.43248,49.68145,49.68145,9.868042,"D",16.14027,51.20631,-46.22372,"Rest",51.20631,-46.22372,47.3464012457901,267.253789904224
